예측유형,학교유형,학교명,SIG_KOR_NM,SIG_CD,년2023,년2024,년2025,년2026,년2027,년2028,년2029,년2030,년2031,년2032,년2033,년2034,년2035,년2036,년2037,년2038,년2039,년2040,년2041,년2042
저위,고등학교,대구농업마이스터고등학교,수성구,27260,130.1277799,106.0296257,100.2278929,105.539869,105.9488966,108.838999,97.72529024,101.6487255,100.7445593,90.62112772,79.58814804,71.07929883,65.11610787,58.30257017,55.41784963,52.0003169,47.64632638,47.58174309,50.1112555,52.57618462
저위,고등학교,대구달서공업고등학교,달서구,27290,184.2937302,180.7871009,170.8947861,179.9520354,180.6494528,185.5772571,166.6276929,173.3173938,171.7757343,154.5146544,135.7027384,121.1946217,111.0270105,99.40950533,94.49087753,88.66377185,81.23994744,81.12982891,85.44280477,89.6456621
저위,고등학교,대구동부고등학교,동구,27140,280.8474485,258.8651406,244.7005489,257.6694283,258.6680452,265.7240617,238.5905905,248.1694285,245.9619597,221.2461925,194.3098167,173.5359582,158.9771756,142.3423211,135.2994443,126.9557377,116.3257241,116.1680477,122.3437046,128.3616851
저위,고등학교,대구상원고등학교,달서구,27290,310.8439816,285.6291624,270.000096,284.3098256,285.4116893,293.1972261,263.2584301,273.8276224,271.3919238,244.1207977,214.3994748,191.4778106,175.4137981,157.0590689,149.2880303,140.0816693,128.3526204,128.1786419,134.9927989,141.6329774
저위,고등학교,대구서부고등학교,서구,27170,186.1303606,188.0176449,177.7296889,187.1491811,187.8744915,192.9993824,173.2919342,180.2491883,178.6458705,160.6944371,141.1301423,126.0417764,115.4675136,103.3853686,98.2700213,92.20986169,84.4891229,84.3746002,88.86007267,93.23102244
저위,고등학교,대구소프트웨어마이스터고등학교,달성군,27710,77.42182826,67.70668412,64.00190743,67.39394323,67.65513342,69.50064834,62.40383586,64.90919968,64.33183189,57.86737461,50.82211282,45.38866947,41.58079139,37.22991265,35.38783444,33.20552165,30.42522077,30.38398022,31.99923536,33.57324994
저위,고등학교,대구여자고등학교,수성구,27260,305.4636081,274.8019711,259.7653474,273.5326457,274.5927417,282.0831563,253.2792341,263.4477858,261.1044159,234.8670418,206.2723491,184.2195641,168.7644814,151.1055151,143.6290491,134.7716687,123.4872266,123.319843,129.8756994,136.2641722
저위,고등학교,대구여자상업고등학교,남구,27200,222.9758032,204.2017835,193.0282633,203.2585643,204.0463078,209.6123379,188.2085166,195.7646356,194.0233078,174.5266551,153.2783095,136.8911708,125.4066991,112.2845501,106.7288851,100.1470805,91.76175776,91.6373772,96.50894912,101.2561405
저위,고등학교,대구외국어고등학교,달서구,27290,122.2512762,107.1793041,101.3146632,106.684237,107.0976996,110.0191394,98.78492479,102.7509018,101.8369318,91.60373189,80.4511217,71.85001111,65.82216131,58.93474448,56.01874494,52.56415593,48.16295513,48.09767155,50.65461145,53.14626778
저위,고등학교,대구일과학고등학교,동구,27140,90.31,73.57,69.55,73.23,73.52,75.52,67.81,70.53,69.91,62.88,55.23,49.32,45.18,40.46,38.45,36.08,33.06,33.02,34.77,36.48
저위,고등학교,대구일마이스터고등학교,동구,27140,118.947287,96.27969802,91.01146217,95.83497681,96.20639233,98.83073616,88.73898567,92.30164238,91.48061861,82.28808463,72.26963983,64.54321972,59.12837249,52.94137194,50.32191516,47.21864079,43.26502038,43.20637583,45.50328756,47.74155474
저위,고등학교,대구전자공업고등학교,달서구,27290,231.04153,211.8374801,200.2461496,210.8589912,211.6761907,217.4503508,195.2461786,203.0848428,201.2784016,181.0527126,159.0098298,142.0099284,130.0960191,116.4831949,110.7197875,103.8918701,95.19299587,95.06396436,100.1176985,105.0424011
저위,고등학교,대구제일고등학교,서구,27170,224.6781471,213.4501762,201.770602,212.4642381,213.2876589,219.105777,196.7325668,204.6309059,202.8107125,182.4310475,160.2203546,143.0910348,131.0864261,117.369969,111.5626853,104.6827878,95.91768994,95.78767613,100.8798838,105.8420776
저위,고등학교,대구제일여자상업고등학교,달서구,27290,206.747406,187.4527616,177.1957149,186.586907,187.3100383,192.4195319,172.7712931,179.7076447,178.1091439,160.211644,140.7061285,125.6630944,115.1206011,103.0747559,97.97477721,91.93282484,84.23528238,84.12110375,88.59309999,92.95091761
저위,고등학교,대구중앙고등학교,수성구,27260,259.9217744,196.193938,185.4585913,195.2877075,196.0445594,201.3923156,180.8278527,188.0876558,186.4146148,167.6825303,147.2674461,131.5229349,120.4888308,107.8812715,102.5434739,96.21977713,88.16328782,88.04378489,92.72431638,97.28534494
저위,고등학교,대구체육고등학교,북구,27230,59.57838777,70.02234275,66.19085778,69.69890571,69.96902895,71.87766293,64.53813003,67.12918063,66.53206608,59.84651577,52.56029666,46.94102232,43.00290975,38.50322517,36.59814544,34.34119464,31.46580378,31.42315275,33.09365176,34.72149974
저위,고등학교,대구혜화여자고등학교,수성구,27260,276.306529,238.8397328,225.770892,237.7365189,238.6578843,245.1680583,220.1335906,228.9714244,226.934722,204.1309284,179.2783091,160.1114842,146.6789466,131.3309388,124.8328881,117.1346377,107.3269455,107.1814668,112.8793844,118.4318232
저위,고등학교,대륜고등학교,수성구,27260,324.8995951,287.9395434,272.1840575,286.6095348,287.7203112,295.5688232,265.3878599,276.0425438,273.5871434,246.0954282,216.1336971,193.0266255,176.8326753,158.3294794,150.4955829,141.214754,129.3908318,129.2154461,136.084721,142.7786102
저위,고등학교,대원고등학교,달성군,27710,234.6441093,207.5915312,196.2325306,206.6326545,207.4334746,213.0919006,191.3327761,199.0143266,197.2440928,177.4237958,155.8227279,139.1635629,127.4884491,114.1484725,108.5005835,101.809521,93.28500204,93.15855677,98.11099673,102.9369914
저위,고등학교,대중금속공업고등학교,북구,27230,113.7606925,115.3423869,109.0310782,114.8096141,115.2545672,118.3985123,106.3086676,110.5767048,109.5931242,98.58053452,86.57850959,77.32231378,70.83536567,63.42338344,60.28529302,56.56759262,51.83118376,51.760928,54.51261176,57.19403977
저위,고등학교,대진고등학교,달서구,27290,230.2691324,219.8169762,207.7890233,218.8016296,219.6496114,225.6412725,202.6007134,210.7346444,208.8601583,187.8726078,164.9994135,147.3591597,134.9964771,120.8708849,114.8903814,107.80527,98.77872649,98.64483462,103.8889328,108.9991392
저위,고등학교,덕원고등학교,수성구,27260,345.2260826,319.8420872,302.3409568,318.3647191,319.598565,328.3166605,294.7917679,306.6269479,303.899499,273.3618123,240.0804419,214.4131996,196.4250248,175.8717492,167.1698884,156.860781,143.7268158,143.531998,151.162361,158.5979062
저위,고등학교,도원고등학교,달서구,27290,196.7436728,185.1062906,174.9776382,184.2512745,184.9653539,190.0108885,170.6085998,177.4581245,175.8796332,158.2061683,138.9448163,124.0900858,113.6795599,101.7845006,96.74836173,90.7820405,83.18085329,83.06810392,87.4841212,91.78738911
저위,고등학교,동문고등학교,수성구,27260,254.4145914,237.0657441,224.0939725,235.9707244,236.8852463,243.3470657,218.4985422,227.2707329,225.2491581,202.6147403,177.9467145,158.9222518,145.5894847,130.3554746,123.9056884,116.264617,106.5297717,106.3853735,112.0409696,117.5521676
저위,고등학교,매천고등학교,북구,27230,232.5884509,221.7584685,209.624281,220.734154,221.5896255,227.6342068,204.3901463,212.5959187,210.7048765,189.5319574,166.4567399,148.6606819,136.1888082,121.9384544,115.9051292,108.7574399,99.6511711,99.51609666,104.8065124,109.9618537
저위,고등학교,비슬고등학교,달성군,27710,396.4906119,362.4112794,342.5808464,360.7372818,362.1353457,372.013771,334.0269027,347.437279,344.3468219,309.74474,272.0338053,242.9503968,222.5680965,199.2792949,189.4192652,177.7380733,162.8560508,162.6353038,171.2812254,179.7064001
저위,고등학교,상서고등학교,달서구,27290,345.2525225,314.5375196,297.3266447,313.0846535,314.2980361,322.8715425,289.9026588,301.5415528,298.8593385,268.8281181,236.0987178,210.8571657,193.167324,172.9549236,164.3973828,154.2592515,141.3431126,141.1515258,148.6553396,155.9675665
저위,고등학교,상인고등학교,달서구,27290,208.8654948,196.3410783,185.5976804,195.4341681,196.1915876,201.5433544,180.9634688,188.2287166,186.5544208,167.8082877,147.3778928,131.6215736,120.5791943,107.9621796,102.6203788,96.29193941,88.22940795,88.10981539,92.79385715,97.35830636
저위,고등학교,성광고등학교,북구,27230,187.9915714,176.2698165,166.6246786,175.4556166,176.1356078,180.9402822,162.4642063,168.9867532,167.4836148,150.6538334,132.3119662,118.1663604,108.2528049,96.9255836,92.1298564,86.44835122,79.21002415,79.10265712,83.30786568,87.40570721
저위,고등학교,성산고등학교,달서구,27290,208.8062406,181.0971388,171.1878593,180.2606412,180.9592546,185.8955098,166.9134484,173.6146216,172.0703183,154.7796367,135.9354596,121.4024624,111.2174145,99.57998603,94.65292312,88.81582434,81.37926856,81.26896118,85.58933351,89.79939846
저위,고등학교,성서고등학교,달서구,27290,218.0700122,204.3672114,193.1846393,203.4232281,204.2116098,209.7821489,188.360988,195.9232284,194.1804898,174.6680425,153.4024832,137.002069,125.5082935,112.375514,106.8153483,100.2282116,91.83609576,91.71161444,96.58713291,101.3381701
저위,고등학교,성화여자고등학교,북구,27230,268.6546559,246.388773,232.9068636,245.2506897,246.2011768,252.9171187,227.0913831,236.2085557,234.1074789,210.5829226,184.9447832,165.1721499,151.3150482,135.4819338,128.7784983,120.8369283,110.719243,110.5691661,116.4471786,122.1751141
저위,고등학교,송현여자고등학교,달서구,27290,258.5576305,237.9744863,224.9529901,236.8752691,237.7932966,244.2798861,219.336111,228.141928,226.1126039,203.3914218,178.6288363,159.5314472,146.1475717,130.8551652,124.3806551,116.7102932,106.9381314,106.7931797,112.4704554,118.0027794
저위,고등학교,수성고등학교,수성구,27260,201.5493755,207.0905678,195.7589789,206.1340051,206.9328926,212.5776637,190.8710487,198.5340619,196.7681,176.9956338,155.4466939,138.827731,127.1807918,113.8730075,108.2387481,101.5638326,93.05988512,92.93374498,97.87423363,102.6885821
저위,고등학교,시지고등학교,수성구,27260,376.1403196,341.2469405,322.5745786,339.6707022,340.987121,350.2886594,314.5201739,327.147402,324.2374235,291.6560573,256.1473913,228.7624153,209.5704144,187.641648,178.3574309,167.3584051,153.345473,153.1376174,161.2786287,169.2117843
저위,고등학교,신명고등학교,중구,27110,196.1388669,175.9850003,166.3554469,175.1721159,175.8510084,180.6479194,162.2016971,168.7137049,167.2129953,150.4104073,132.098177,117.9754276,108.0778904,96.76897153,91.98099325,86.30866823,79.08203683,78.97484328,83.17325708,87.26447733
저위,고등학교,심인고등학교,달성군,27710,191.1810726,195.8992406,185.1800192,194.9943713,195.7500863,201.0898098,180.5562363,187.8051346,186.1346066,167.430659,147.0462398,131.3253779,120.3078479,107.7192261,102.3894462,96.0752481,88.03086022,87.91153679,92.58503778,97.13921534
저위,고등학교,영남고등학교,달서구,27290,396.6195567,365.0960591,345.1187203,363.4096603,364.8180813,374.7696869,336.5014081,350.0111298,346.8977783,312.0393606,274.0490595,244.7501981,224.2169036,200.7555763,190.8225024,179.054775,164.062505,163.8401227,172.5500942,181.0376834
저위,고등학교,영남공업고등학교,수성구,27260,349.1323019,297.9221384,281.6204245,296.5460197,297.6953056,305.8159182,274.5886091,285.612681,283.0721541,254.6273268,223.6268505,199.7186783,182.9632989,163.8186145,155.7131242,146.1105376,133.8766911,133.6952249,140.8026512,147.7286112
저위,고등학교,영송여자고등학교,북구,27230,181.0045449,177.9379646,168.2015489,177.1160594,177.8024857,182.6526297,164.0017035,170.5859772,169.0686137,152.0795619,133.5641145,119.2846403,109.2772668,97.84284912,93.00173705,87.26646434,79.9596366,79.85125349,84.09625849,88.23288037
저위,고등학교,영신고등학교,동구,27140,239.0312763,222.9465315,210.7473354,221.9167292,222.7767838,228.8537488,205.485159,213.7348936,211.8337202,190.547368,167.3485258,149.4571261,136.9184348,122.5917352,116.5260867,109.3401039,100.1850486,100.0492505,105.3680095,110.5509703
저위,고등학교,영진고등학교,북구,27230,187.5178183,162.3087344,153.4275194,161.5590214,162.1851553,166.6092856,149.5965686,155.6025108,154.2184254,138.7216116,121.8324737,108.807241,99.67886794,89.24879547,84.83290381,79.60139037,72.93635985,72.83749661,76.70964042,80.48292098
저위,고등학교,오성고등학교,수성구,27260,188.3333597,180.7510348,170.8606934,179.9161359,180.6134141,185.5402354,166.5944516,173.2828178,171.7414659,154.4838295,135.6756663,121.170444,111.0048612,99.38967362,94.47202708,88.64608387,81.22374048,81.11364391,85.42575936,89.62777824
저위,고등학교,와룡고등학교,달서구,27290,181.1610515,166.2834407,157.1847376,165.5153683,166.1568353,170.6893062,153.2599724,159.4129914,157.9950117,142.1187033,124.8159749,111.4717731,102.1198593,91.43436946,86.910339,81.55071335,74.72246588,74.62118162,78.58814863,82.45383138
저위,고등학교,운암고등학교,북구,27230,255.1084508,232.4298085,219.7117062,231.3562024,232.2528404,238.5882959,214.2256973,222.8263435,220.8443016,198.6525108,174.4668802,155.8144501,142.7424117,127.8063101,121.4826525,113.991006,104.4465304,104.3049559,109.8499542,115.253378
저위,고등학교,원화여자고등학교,달서구,27290,278.3433024,248.9407019,235.319156,247.7908311,248.7511628,255.5366639,229.4434427,238.6550448,236.5322064,212.7639987,186.8603167,166.8828917,152.8822675,136.8851644,130.1122992,122.0884758,111.8659984,111.7143671,117.65326,123.4405216
저위,고등학교,정동고등학교,동구,27140,190.1616137,191.4422537,180.9669098,190.5579714,191.2964929,196.51473,176.4483246,183.5323002,181.899779,163.6213729,143.7007283,128.3375384,117.5706729,105.2684602,100.0599404,93.88939927,86.02803268,85.91142403,90.47859622,94.92915975
저위,고등학교,정화여자고등학교,수성구,27260,266.5297158,238.8827313,225.8115377,237.7793188,238.7008501,245.2121961,220.1732214,229.0126463,226.9755772,204.1676782,179.3105847,160.1403092,146.7053533,131.3545824,124.8553619,117.1557256,107.3462677,107.2007628,112.8997061,118.4531446
저위,고등학교,조일고등학교,동구,27140,165.8367868,156.4530966,147.8922906,155.7304312,156.3339759,160.5984961,144.1995497,149.9888145,148.654663,133.7169301,117.4371043,104.881785,96.08273771,86.02895261,81.77237377,76.72959846,70.30502331,70.20972676,73.94217463,77.57932595
저위,고등학교,청구고등학교,동구,27140,252.8090657,232.1245409,219.4231423,231.0523449,231.9478053,238.2749399,213.9443386,222.5336889,220.5542501,198.3916055,174.2377398,155.6098072,142.5549374,127.6384525,121.3231003,113.8412931,104.3093529,104.1679644,109.7056799,115.102007
저위,고등학교,칠성고등학교,북구,27230,124.106877,122.3693713,115.6735598,121.8041405,122.2762014,125.6116845,112.7852924,117.3133504,116.2698473,104.5863395,91.85311727,82.03300783,75.15085649,67.28731535,63.95804358,60.01385035,54.98888607,54.91435013,57.83367425,60.67846244
저위,고등학교,포산고등학교,달성군,27710,153.9910286,148.8452088,140.7006915,148.1576846,148.7318806,152.7890288,137.1875184,142.6952671,141.4259917,127.2146401,111.7264579,99.78166957,91.41049596,81.84559903,77.79600602,72.99844714,66.88628157,66.79561904,70.34656813,73.8068547
저위,고등학교,학남고등학교,북구,27230,273.0047769,254.5078024,240.5816357,253.3322169,254.3140246,261.2512709,234.5745229,243.9921255,241.8218138,217.5220738,191.0391037,170.6149204,156.301198,139.9463491,133.0220213,124.8187598,114.3676755,114.2126532,120.2843586,126.2010417
저위,고등학교,함지고등학교,북구,27230,206.3168742,200.0552709,189.1086397,199.1312046,199.9029523,205.3559588,184.3867626,191.7894473,190.0834788,170.9827243,150.1658467,134.1114645,122.8601961,110.0045048,104.5616529,98.11349818,89.89844746,89.77659257,94.54924255,99.20003764
저위,고등학교,현풍고등학교,달성군,27710,160.8366912,154.7906198,146.3207813,154.0756334,154.6727649,158.8919702,142.6672795,148.3950275,147.0750526,132.2960487,116.189213,103.767307,95.06175874,85.11480555,80.90345729,75.91426671,69.55795934,69.46367543,73.15646215,76.75496496
저위,고등학교,협성고등학교,남구,27200,161.9009369,156.2270976,147.6786579,155.5054761,156.108149,160.3665091,143.9912512,149.7721534,148.439929,133.5237739,117.2674646,104.7302816,95.94394469,85.90468244,81.65425229,76.61876136,70.2034666,70.10830771,73.835364,77.4672614
